# t K U E
0 7.19989e-06 24.0002 24.0002
0.001 2.87996e-05 24.0002 24.0002
0.002 6.4799e-05 24.0001 24.0002
0.003 0.000115198 24.0001 24.0002
0.004 0.000179997 24 24.0002
0.005 0.000259195 23.9999 24.0002
0.006 0.000352793 23.9998 24.0002
0.007 0.00046079 23.9997 24.0002
0.008 0.000583187 23.9996 24.0002
0.009 0.000719982 23.9995 24.0002
0.01 0.000871177 23.9993 24.0002
0.011 0.00103677 23.9992 24.0002
0.012 0.00121676 23.999 24.0002
0.013 0.00141115 23.9988 24.0002
0.014 0.00161994 23.9986 24.0002
0.015 0.00184313 23.9983 24.0002
0.016 0.00208071 23.9981 24.0002
0.017 0.00233269 23.9979 24.0002
0.018 0.00259907 23.9976 24.0002
0.019 0.00287984 23.9973 24.0002
0.02 0.00317501 23.997 24.0002
0.021 0.00348458 23.9967 24.0002
0.022 0.00380854 23.9964 24.0002
0.023 0.0041469 23.996 24.0002
0.024 0.00449965 23.9957 24.0002
0.025 0.0048668 23.9953 24.0002
0.026 0.00524834 23.9949 24.0002
0.027 0.00564427 23.9945 24.0002
0.028 0.0060546 23.9941 24.0002
0.029 0.00647932 23.9937 24.0002
0.03 0.00691843 23.9933 24.0002
0.031 0.00737194 23.9928 24.0002
0.032 0.00783983 23.9924 24.0002
0.033 0.00832212 23.9919 24.0002
0.034 0.00881879 23.9914 24.0002
0.035 0.00932985 23.9909 24.0002
0.036 0.00985531 23.9903 24.0002
0.037 0.0103951 23.9898 24.0002
0.038 0.0109494 23.9892 24.0002
0.039 0.011518 23.9887 24.0002
0.04 0.012101 23.9881 24.0002
0.041 0.0126984 23.9875 24.0002
0.042 0.0133101 23.9869 24.0002
0.043 0.0139363 23.9863 24.0002
0.044 0.0145768 23.9856 24.0002
0.045 0.0152318 23.985 24.0002
0.046 0.0159011 23.9843 24.0002
0.047 0.0165847 23.9836 24.0002
0.048 0.0172828 23.9829 24.0002
0.049 0.0179952 23.9822 24.0002
0.05 0.0187221 23.9815 24.0002
0.051 0.0194632 23.9807 24.0002
0.052 0.0202188 23.98 24.0002
0.053 0.0209888 23.9792 24.0002
0.054 0.0217731 23.9784 24.0002
0.055 0.0225718 23.9776 24.0002
0.056 0.0233849 23.9768 24.0002
0.057 0.0242123 23.976 24.0002
0.058 0.0250541 23.9751 24.0002
0.059 0.0259103 23.9743 24.0002
0.06 0.0267808 23.9734 24.0002
0.061 0.0276658 23.9725 24.0002
0.062 0.028565 23.9716 24.0002
0.063 0.0294787 23.9707 24.0002
0.064 0.0304067 23.9698 24.0002
0.065 0.0313491 23.9688 24.0002
0.066 0.0323058 23.9679 24.0002
0.067 0.0332769 23.9669 24.0002
0.068 0.0342624 23.9659 24.0002
0.069 0.0352622 23.9649 24.0002
0.07 0.0362764 23.9639 24.0002
0.071 0.0373049 23.9629 24.0002
0.072 0.0383478 23.9618 24.0002
0.073 0.039405 23.9608 24.0002
0.074 0.0404766 23.9597 24.0002
0.075 0.0415626 23.9586 24.0002
0.076 0.0426629 23.9575 24.0002
0.077 0.0437775 23.9564 24.0002
0.078 0.0449065 23.9553 24.0002
0.079 0.0460498 23.9541 24.0002
0.08 0.0472075 23.953 24.0002
0.081 0.0483795 23.9518 24.0002
0.082 0.0495659 23.9506 24.0002
0.083 0.0507666 23.9494 24.0002
0.084 0.0519817 23.9482 24.0002
0.085 0.053211 23.947 24.0002
0.086 0.0544548 23.9457 24.0002
0.087 0.0557128 23.9445 24.0002
0.088 0.0569852 23.9432 24.0002
0.089 0.0582719 23.9419 24.0002
0.09 0.059573 23.9406 24.0002
0.091 0.0608883 23.9393 24.0002
0.092 0.062218 23.938 24.0002
0.093 0.0635621 23.9366 24.0002
0.094 0.0649204 23.9353 24.0002
0.095 0.0662931 23.9339 24.0002
0.096 0.0676801 23.9325 24.0002
0.097 0.0690814 23.9311 24.0002
0.098 0.070497 23.9297 24.0002
0.099 0.071927 23.9283 24.0002
0.1 0.0733712 23.9268 24.0002
0.101 0.0748298 23.9254 24.0002
0.102 0.0763027 23.9239 24.0002
0.103 0.0777899 23.9224 24.0002
0.104 0.0792913 23.9209 24.0002
0.105 0.0808071 23.9194 24.0002
0.106 0.0823372 23.9179 24.0002
0.107 0.0838816 23.9163 24.0002
0.108 0.0854403 23.9148 24.0002
0.109 0.0870133 23.9132 24.0002
0.11 0.0886006 23.9116 24.0002
0.111 0.0902022 23.91 24.0002
0.112 0.0918181 23.9084 24.0002
0.113 0.0934483 23.9067 24.0002
0.114 0.0950927 23.9051 24.0002
0.115 0.0967515 23.9034 24.0002
0.116 0.0984245 23.9018 24.0002
0.117 0.100112 23.9001 24.0002
0.118 0.101813 23.8984 24.0002
0.119 0.103529 23.8967 24.0002
0.12 0.105259 23.8949 24.0002
0.121 0.107004 23.8932 24.0002
0.122 0.108762 23.8914 24.0002
0.123 0.110535 23.8897 24.0002
0.124 0.112323 23.8879 24.0002
0.125 0.114124 23.8861 24.0002
0.126 0.11594 23.8843 24.0002
0.127 0.11777 23.8824 24.0002
0.128 0.119614 23.8806 24.0002
0.129 0.121473 23.8787 24.0002
0.13 0.123345 23.8769 24.0002
0.131 0.125233 23.875 24.0002
0.132 0.127134 23.8731 24.0002
0.133 0.129049 23.8711 24.0002
0.134 0.130979 23.8692 24.0002
0.135 0.132923 23.8673 24.0002
0.136 0.134881 23.8653 24.0002
0.137 0.136854 23.8633 24.0002
0.138 0.138841 23.8614 24.0002
0.139 0.140842 23.8594 24.0002
0.14 0.142857 23.8573 24.0002
0.141 0.144886 23.8553 24.0002
0.142 0.14693 23.8533 24.0002
0.143 0.148988 23.8512 24.0002
0.144 0.15106 23.8491 24.0002
0.145 0.153146 23.8471 24.0002
0.146 0.155247 23.845 24.0002
0.147 0.157361 23.8428 24.0002
0.148 0.15949 23.8407 24.0002
0.149 0.161633 23.8386 24.0002
0.15 0.163791 23.8364 24.0002
0.151 0.165962 23.8342 24.0002
0.152 0.168148 23.8321 24.0002
0.153 0.170348 23.8299 24.0002
0.154 0.172562 23.8276 24.0002
0.155 0.174791 23.8254 24.0002
0.156 0.177033 23.8232 24.0002
0.157 0.17929 23.8209 24.0002
0.158 0.181561 23.8186 24.0002
0.159 0.183846 23.8164 24.0002
0.16 0.186145 23.8141 24.0002
0.161 0.188459 23.8117 24.0002
0.162 0.190786 23.8094 24.0002
0.163 0.193128 23.8071 24.0002
0.164 0.195484 23.8047 24.0002
0.165 0.197854 23.8023 24.0002
0.166 0.200238 23.8 24.0002
0.167 0.202637 23.7976 24.0002
0.168 0.205049 23.7952 24.0002
0.169 0.207476 23.7927 24.0002
0.17 0.209917 23.7903 24.0002
0.171 0.212372 23.7878 24.0002
0.172 0.214841 23.7854 24.0002
0.173 0.217325 23.7829 24.0002
0.174 0.219822 23.7804 24.0002
0.175 0.222334 23.7779 24.0002
0.176 0.22486 23.7753 24.0002
0.177 0.2274 23.7728 24.0002
0.178 0.229954 23.7702 24.0002
0.179 0.232522 23.7677 24.0002
0.18 0.235104 23.7651 24.0002
0.181 0.2377 23.7625 24.0002
0.182 0.240311 23.7599 24.0002
0.183 0.242935 23.7573 24.0002
0.184 0.245574 23.7546 24.0002
0.185 0.248227 23.752 24.0002
0.186 0.250894 23.7493 24.0002
0.187 0.253575 23.7466 24.0002
0.188 0.25627 23.7439 24.0002
0.189 0.258979 23.7412 24.0002
0.19 0.261702 23.7385 24.0002
0.191 0.26444 23.7358 24.0002
0.192 0.267191 23.733 24.0002
0.193 0.269957 23.7302 24.0002
0.194 0.272736 23.7275 24.0002
0.195 0.27553 23.7247 24.0002
0.196 0.278338 23.7219 24.0002
0.197 0.28116 23.719 24.0002
0.198 0.283996 23.7162 24.0002
0.199 0.286846 23.7134 24.0002
0.2 0.28971 23.7105 24.0002
0.201 0.292588 23.7076 24.0002
0.202 0.29548 23.7047 24.0002
0.203 0.298386 23.7018 24.0002
0.204 0.301306 23.6989 24.0002
0.205 0.30424 23.696 24.0002
0.206 0.307188 23.693 24.0002
0.207 0.310151 23.6901 24.0002
0.208 0.313127 23.6871 24.0002
0.209 0.316117 23.6841 24.0002
0.21 0.319122 23.6811 24.0002
0.211 0.32214 23.6781 24.0002
0.212 0.325173 23.675 24.0002
0.213 0.328219 23.672 24.0002
0.214 0.331279 23.6689 24.0002
0.215 0.334354 23.6659 24.0002
0.216 0.337442 23.6628 24.0002
0.217 0.340545 23.6597 24.0002
0.218 0.343661 23.6565 24.0002
0.219 0.346791 23.6534 24.0002
0.22 0.349936 23.6503 24.0002
0.221 0.353094 23.6471 24.0002
0.222 0.356266 23.6439 24.0002
0.223 0.359453 23.6408 24.0002
0.224 0.362653 23.6376 24.0002
0.225 0.365867 23.6343 24.0002
0.226 0.369095 23.6311 24.0002
0.227 0.372338 23.6279 24.0002
0.228 0.375594 23.6246 24.0002
0.229 0.378864 23.6213 24.0002
0.23 0.382148 23.6181 24.0002
0.231 0.385446 23.6148 24.0002
0.232 0.388757 23.6115 24.0002
0.233 0.392083 23.6081 24.0002
0.234 0.395423 23.6048 24.0002
0.235 0.398777 23.6014 24.0002
0.236 0.402144 23.5981 24.0002
0.237 0.405526 23.5947 24.0002
0.238 0.408921 23.5913 24.0002
0.239 0.41233 23.5879 24.0002
0.24 0.415754 23.5845 24.0002
0.241 0.419191 23.581 24.0002
0.242 0.422642 23.5776 24.0002
0.243 0.426107 23.5741 24.0002
0.244 0.429586 23.5706 24.0002
0.245 0.433078 23.5671 24.0002
0.246 0.436585 23.5636 24.0002
0.247 0.440105 23.5601 24.0002
0.248 0.44364 23.5566 24.0002
0.249 0.447188 23.553 24.0002
0.25 0.45075 23.5495 24.0002
0.251 0.454326 23.5459 24.0002
0.252 0.457915 23.5423 24.0002
0.253 0.461519 23.5387 24.0002
0.254 0.465136 23.5351 24.0002
0.255 0.468768 23.5314 24.0002
0.256 0.472413 23.5278 24.0002
0.257 0.476072 23.5241 24.0002
0.258 0.479745 23.5205 24.0002
0.259 0.483431 23.5168 24.0002
0.26 0.487132 23.5131 24.0002
0.261 0.490846 23.5094 24.0002
0.262 0.494574 23.5056 24.0002
0.263 0.498316 23.5019 24.0002
0.264 0.502072 23.4981 24.0002
0.265 0.505841 23.4944 24.0002
0.266 0.509624 23.4906 24.0002
0.267 0.513421 23.4868 24.0002
0.268 0.517232 23.483 24.0002
0.269 0.521057 23.4792 24.0002
0.27 0.524895 23.4753 24.0002
0.271 0.528747 23.4715 24.0002
0.272 0.532613 23.4676 24.0002
0.273 0.536493 23.4637 24.0002
0.274 0.540386 23.4598 24.0002
0.275 0.544294 23.4559 24.0002
0.276 0.548214 23.452 24.0002
0.277 0.552149 23.4481 24.0002
0.278 0.556098 23.4441 24.0002
0.279 0.56006 23.4402 24.0002
0.28 0.564036 23.4362 24.0002
0.281 0.568025 23.4322 24.0002
0.282 0.572028 23.4282 24.0002
0.283 0.576046 23.4242 24.0002
0.284 0.580076 23.4201 24.0002
0.285 0.584121 23.4161 24.0002
0.286 0.588179 23.412 24.0002
0.287 0.592251 23.408 24.0002
0.288 0.596336 23.4039 24.0002
0.289 0.600435 23.3998 24.0002
0.29 0.604548 23.3957 24.0002
0.291 0.608675 23.3915 24.0002
0.292 0.612815 23.3874 24.0002
0.293 0.616969 23.3833 24.0002
0.294 0.621137 23.3791 24.0002
0.295 0.625318 23.3749 24.0002
0.296 0.629513 23.3707 24.0002
0.297 0.633721 23.3665 24.0002
0.298 0.637943 23.3623 24.0002
0.299 0.642179 23.358 24.0002
0.3 0.646428 23.3538 24.0002
0.301 0.650691 23.3495 24.0002
0.302 0.654968 23.3453 24.0002
0.303 0.659258 23.341 24.0002
0.304 0.663562 23.3367 24.0002
0.305 0.66788 23.3323 24.0002
0.306 0.672211 23.328 24.0002
0.307 0.676555 23.3237 24.0002
0.308 0.680914 23.3193 24.0002
0.309 0.685285 23.3149 24.0002
0.31 0.689671 23.3106 24.0002
0.311 0.69407 23.3062 24.0002
0.312 0.698482 23.3017 24.0002
0.313 0.702909 23.2973 24.0002
0.314 0.707348 23.2929 24.0002
0.315 0.711801 23.2884 24.0002
0.316 0.716268 23.284 24.0002
0.317 0.720748 23.2795 24.0002
0.318 0.725242 23.275 24.0002
0.319 0.72975 23.2705 24.0002
0.32 0.734271 23.266 24.0002
0.321 0.738805 23.2614 24.0002
0.322 0.743353 23.2569 24.0002
0.323 0.747914 23.2523 24.0002
0.324 0.752489 23.2477 24.0002
0.325 0.757078 23.2431 24.0002
0.326 0.76168 23.2385 24.0002
0.327 0.766295 23.2339 24.0002
0.328 0.770924 23.2293 24.0002
0.329 0.775566 23.2247 24.0002
0.33 0.780222 23.22 24.0002
0.331 0.784891 23.2153 24.0002
0.332 0.789574 23.2107 24.0002
0.333 0.79427 23.206 24.0002
0.334 0.79898 23.2012 24.0002
0.335 0.803703 23.1965 24.0002
0.336 0.80844 23.1918 24.0002
0.337 0.81319 23.187 24.0002
0.338 0.817953 23.1823 24.0002
0.339 0.82273 23.1775 24.0002
0.34 0.82752 23.1727 24.0002
0.341 0.832324 23.1679 24.0002
0.342 0.837141 23.1631 24.0002
0.343 0.841971 23.1583 24.0002
0.344 0.846815 23.1534 24.0002
0.345 0.851672 23.1486 24.0002
0.346 0.856543 23.1437 24.0002
0.347 0.861427 23.1388 24.0002
0.348 0.866324 23.1339 24.0002
0.349 0.871234 23.129 24.0002
0.35 0.876159 23.1241 24.0002
0.351 0.881096 23.1191 24.0002
0.352 0.886047 23.1142 24.0002
0.353 0.891011 23.1092 24.0002
0.354 0.895988 23.1042 24.0002
0.355 0.900979 23.0993 24.0002
0.356 0.905983 23.0943 24.0002
0.357 0.911 23.0892 24.0002
0.358 0.916031 23.0842 24.0002
0.359 0.921075 23.0792 24.0002
0.36 0.926132 23.0741 24.0002
0.361 0.931202 23.069 24.0002
0.362 0.936286 23.0639 24.0002
0.363 0.941383 23.0589 24.0002
0.364 0.946494 23.0537 24.0002
0.365 0.951617 23.0486 24.0002
0.366 0.956754 23.0435 24.0002
0.367 0.961904 23.0383 24.0002
0.368 0.967068 23.0332 24.0002
0.369 0.972244 23.028 24.0002
0.37 0.977434 23.0228 24.0002
0.371 0.982637 23.0176 24.0002
0.372 0.987853 23.0124 24.0002
0.373 0.993083 23.0072 24.0002
0.374 0.998326 23.0019 24.0002
0.375 1.00358 22.9967 24.0002
0.376 1.00885 22.9914 24.0002
0.377 1.01413 22.9861 24.0002
0.378 1.01943 22.9808 24.0002
0.379 1.02474 22.9755 24.0002
0.38 1.03006 22.9702 24.0002
0.381 1.03539 22.9648 24.0002
0.382 1.04074 22.9595 24.0002
0.383 1.0461 22.9541 24.0002
0.384 1.05148 22.9488 24.0002
0.385 1.05687 22.9434 24.0002
0.386 1.06227 22.938 24.0002
0.387 1.06768 22.9326 24.0002
0.388 1.07311 22.9271 24.0002
0.389 1.07855 22.9217 24.0002
0.39 1.084 22.9162 24.0002
0.391 1.08947 22.9108 24.0002
0.392 1.09495 22.9053 24.0002
0.393 1.10044 22.8998 24.0002
0.394 1.10594 22.8943 24.0002
0.395 1.11146 22.8888 24.0002
0.396 1.11699 22.8833 24.0002
0.397 1.12254 22.8777 24.0002
0.398 1.1281 22.8722 24.0002
0.399 1.13367 22.8666 24.0002
0.4 1.13925 22.861 24.0002
0.401 1.14485 22.8554 24.0002
0.402 1.15046 22.8498 24.0002
0.403 1.15608 22.8442 24.0002
0.404 1.16172 22.8385 24.0002
0.405 1.16737 22.8329 24.0002
0.406 1.17303 22.8272 24.0002
0.407 1.1787 22.8215 24.0002
0.408 1.18439 22.8159 24.0002
0.409 1.19009 22.8102 24.0003
0.41 1.19581 22.8044 24.0003
0.411 1.20153 22.7987 24.0003
0.412 1.20727 22.793 24.0003
0.413 1.21302 22.7872 24.0003
0.414 1.21879 22.7815 24.0003
0.415 1.22457 22.7757 24.0003
0.416 1.23036 22.7699 24.0003
0.417 1.23617 22.7641 24.0003
0.418 1.24198 22.7583 24.0003
0.419 1.24781 22.7524 24.0003
0.42 1.25366 22.7466 24.0003
0.421 1.25951 22.7407 24.0003
0.422 1.26538 22.7349 24.0003
0.423 1.27126 22.729 24.0003
0.424 1.27716 22.7231 24.0003
0.425 1.28307 22.7172 24.0003
0.426 1.28899 22.7113 24.0003
0.427 1.29492 22.7053 24.0003
0.428 1.30087 22.6994 24.0003
0.429 1.30682 22.6934 24.0003
0.43 1.3128 22.6875 24.0003
0.431 1.31878 22.6815 24.0003
0.432 1.32478 22.6755 24.0003
0.433 1.33079 22.6695 24.0003
0.434 1.33681 22.6634 24.0003
0.435 1.34285 22.6574 24.0003
0.436 1.3489 22.6514 24.0003
0.437 1.35496 22.6453 24.0003
0.438 1.36103 22.6392 24.0003
0.439 1.36712 22.6331 24.0003
0.44 1.37322 22.627 24.0003
0.441 1.37933 22.6209 24.0003
0.442 1.38546 22.6148 24.0003
0.443 1.39159 22.6087 24.0003
0.444 1.39775 22.6025 24.0003
0.445 1.40391 22.5964 24.0003
0.446 1.41009 22.5902 24.0003
0.447 1.41627 22.584 24.0003
0.448 1.42248 22.5778 24.0003
0.449 1.42869 22.5716 24.0003
0.45 1.43492 22.5653 24.0003
0.451 1.44116 22.5591 24.0003
0.452 1.44741 22.5529 24.0003
0.453 1.45367 22.5466 24.0003
0.454 1.45995 22.5403 24.0003
0.455 1.46624 22.534 24.0003
0.456 1.47254 22.5277 24.0003
0.457 1.47886 22.5214 24.0003
0.458 1.48519 22.5151 24.0003
0.459 1.49153 22.5087 24.0003
0.46 1.49788 22.5024 24.0003
0.461 1.50425 22.496 24.0003
0.462 1.51063 22.4896 24.0003
0.463 1.51702 22.4833 24.0003
0.464 1.52342 22.4768 24.0003
0.465 1.52984 22.4704 24.0003
0.466 1.53627 22.464 24.0003
0.467 1.54271 22.4576 24.0003
0.468 1.54916 22.4511 24.0003
0.469 1.55563 22.4446 24.0003
0.47 1.56211 22.4382 24.0003
0.471 1.5686 22.4317 24.0003
0.472 1.5751 22.4252 24.0003
0.473 1.58162 22.4187 24.0003
0.474 1.58815 22.4121 24.0003
0.475 1.59469 22.4056 24.0003
0.476 1.60125 22.399 24.0003
0.477 1.60781 22.3925 24.0003
0.478 1.61439 22.3859 24.0003
0.479 1.62098 22.3793 24.0003
0.48 1.62759 22.3727 24.0003
0.481 1.6342 22.3661 24.0003
0.482 1.64083 22.3594 24.0003
0.483 1.64747 22.3528 24.0003
0.484 1.65413 22.3462 24.0003
0.485 1.66079 22.3395 24.0003
0.486 1.66747 22.3328 24.0003
0.487 1.67416 22.3261 24.0003
0.488 1.68087 22.3194 24.0003
0.489 1.68758 22.3127 24.0003
0.49 1.69431 22.306 24.0003
0.491 1.70105 22.2992 24.0003
0.492 1.7078 22.2925 24.0003
0.493 1.71457 22.2857 24.0003
0.494 1.72135 22.2789 24.0003
0.495 1.72813 22.2721 24.0003
0.496 1.73494 22.2653 24.0003
0.497 1.74175 22.2585 24.0003
0.498 1.74858 22.2517 24.0003
0.499 1.75542 22.2449 24.0003
0.5 1.76227 22.238 24.0003
0.501 1.76913 22.2312 24.0003
0.502 1.77601 22.2243 24.0003
0.503 1.7829 22.2174 24.0003
0.504 1.7898 22.2105 24.0003
0.505 1.79671 22.2036 24.0003
0.506 1.80363 22.1967 24.0003
0.507 1.81057 22.1897 24.0003
0.508 1.81752 22.1828 24.0003
0.509 1.82448 22.1758 24.0003
0.51 1.83146 22.1688 24.0003
0.511 1.83844 22.1618 24.0003
0.512 1.84544 22.1549 24.0003
0.513 1.85245 22.1478 24.0003
0.514 1.85947 22.1408 24.0003
0.515 1.86651 22.1338 24.0003
0.516 1.87356 22.1267 24.0003
0.517 1.88061 22.1197 24.0003
0.518 1.88769 22.1126 24.0003
0.519 1.89477 22.1055 24.0003
0.52 1.90186 22.0984 24.0003
0.521 1.90897 22.0913 24.0003
0.522 1.91609 22.0842 24.0003
0.523 1.92322 22.0771 24.0003
0.524 1.93037 22.0699 24.0003
0.525 1.93752 22.0628 24.0003
0.526 1.94469 22.0556 24.0003
0.527 1.95187 22.0484 24.0003
0.528 1.95906 22.0412 24.0003
0.529 1.96627 22.034 24.0003
0.53 1.97348 22.0268 24.0003
0.531 1.98071 22.0196 24.0003
0.532 1.98795 22.0123 24.0003
0.533 1.99521 22.0051 24.0003
0.534 2.00247 21.9978 24.0003
0.535 2.00975 21.9906 24.0003
0.536 2.01703 21.9833 24.0003
0.537 2.02433 21.976 24.0003
0.538 2.03165 21.9687 24.0003
0.539 2.03897 21.9613 24.0003
0.54 2.04631 21.954 24.0003
0.541 2.05366 21.9467 24.0003
0.542 2.06102 21.9393 24.0003
0.543 2.06839 21.9319 24.0003
0.544 2.07577 21.9245 24.0003
0.545 2.08317 21.9171 24.0003
0.546 2.09058 21.9097 24.0003
0.547 2.09799 21.9023 24.0003
0.548 2.10543 21.8949 24.0003
0.549 2.11287 21.8874 24.0003
0.55 2.12032 21.88 24.0003
0.551 2.12779 21.8725 24.0003
0.552 2.13527 21.865 24.0003
0.553 2.14276 21.8576 24.0003
0.554 2.15026 21.8501 24.0003
0.555 2.15778 21.8425 24.0003
0.556 2.1653 21.835 24.0003
0.557 2.17284 21.8275 24.0003
0.558 2.18039 21.8199 24.0003
0.559 2.18795 21.8124 24.0003
0.56 2.19553 21.8048 24.0003
0.561 2.20311 21.7972 24.0003
0.562 2.21071 21.7896 24.0003
0.563 2.21832 21.782 24.0003
0.564 2.22594 21.7744 24.0003
0.565 2.23357 21.7668 24.0003
0.566 2.24121 21.7591 24.0003
0.567 2.24887 21.7515 24.0003
0.568 2.25654 21.7438 24.0003
0.569 2.26422 21.7361 24.0003
0.57 2.27191 21.7284 24.0003
0.571 2.27961 21.7207 24.0003
0.572 2.28732 21.713 24.0003
0.573 2.29505 21.7053 24.0003
0.574 2.30279 21.6975 24.0003
0.575 2.31054 21.6898 24.0003
0.576 2.3183 21.682 24.0003
0.577 2.32607 21.6743 24.0003
0.578 2.33385 21.6665 24.0003
0.579 2.34165 21.6587 24.0003
0.58 2.34945 21.6509 24.0003
0.581 2.35727 21.6431 24.0003
0.582 2.3651 21.6352 24.0003
0.583 2.37294 21.6274 24.0003
0.584 2.3808 21.6195 24.0003
0.585 2.38866 21.6117 24.0003
0.586 2.39654 21.6038 24.0003
0.587 2.40443 21.5959 24.0003
0.588 2.41233 21.588 24.0003
0.589 2.42024 21.5801 24.0003
0.59 2.42816 21.5722 24.0003
0.591 2.43609 21.5642 24.0003
0.592 2.44404 21.5563 24.0003
0.593 2.45199 21.5483 24.0003
0.594 2.45996 21.5404 24.0003
0.595 2.46794 21.5324 24.0003
0.596 2.47593 21.5244 24.0003
0.597 2.48394 21.5164 24.0003
0.598 2.49195 21.5084 24.0003
0.599 2.49997 21.5004 24.0003
0.6 2.50801 21.4923 24.0003
0.601 2.51606 21.4843 24.0003
0.602 2.52412 21.4762 24.0003
0.603 2.53219 21.4682 24.0003
0.604 2.54027 21.4601 24.0003
0.605 2.54837 21.452 24.0003
0.606 2.55647 21.4439 24.0003
0.607 2.56459 21.4358 24.0004
0.608 2.57271 21.4276 24.0004
0.609 2.58085 21.4195 24.0004
0.61 2.589 21.4113 24.0004
0.611 2.59716 21.4032 24.0004
0.612 2.60534 21.395 24.0004
0.613 2.61352 21.3868 24.0004
0.614 2.62172 21.3786 24.0004
0.615 2.62992 21.3704 24.0004
0.616 2.63814 21.3622 24.0004
0.617 2.64637 21.354 24.0004
0.618 2.65461 21.3457 24.0004
0.619 2.66286 21.3375 24.0004
0.62 2.67112 21.3292 24.0004
0.621 2.6794 21.321 24.0004
0.622 2.68768 21.3127 24.0004
0.623 2.69598 21.3044 24.0004
0.624 2.70429 21.2961 24.0004
0.625 2.71261 21.2878 24.0004
0.626 2.72094 21.2794 24.0004
0.627 2.72928 21.2711 24.0004
0.628 2.73763 21.2627 24.0004
0.629 2.74599 21.2544 24.0004
0.63 2.75437 21.246 24.0004
0.631 2.76275 21.2376 24.0004
0.632 2.77115 21.2292 24.0004
0.633 2.77955 21.2208 24.0004
0.634 2.78797 21.2124 24.0004
0.635 2.7964 21.204 24.0004
0.636 2.80484 21.1955 24.0004
0.637 2.81329 21.1871 24.0004
0.638 2.82176 21.1786 24.0004
0.639 2.83023 21.1701 24.0004
0.64 2.83872 21.1617 24.0004
0.641 2.84721 21.1532 24.0004
0.642 2.85572 21.1447 24.0004
0.643 2.86424 21.1361 24.0004
0.644 2.87276 21.1276 24.0004
0.645 2.8813 21.1191 24.0004
0.646 2.88985 21.1105 24.0004
0.647 2.89842 21.102 24.0004
0.648 2.90699 21.0934 24.0004
0.649 2.91557 21.0848 24.0004
0.65 2.92417 21.0762 24.0004
0.651 2.93277 21.0676 24.0004
0.652 2.94139 21.059 24.0004
0.653 2.95001 21.0504 24.0004
0.654 2.95865 21.0417 24.0004
0.655 2.9673 21.0331 24.0004
0.656 2.97596 21.0244 24.0004
0.657 2.98463 21.0158 24.0004
0.658 2.99331 21.0071 24.0004
0.659 3.002 20.9984 24.0004
0.66 3.0107 20.9897 24.0004
0.661 3.01942 20.981 24.0004
0.662 3.02814 20.9723 24.0004
0.663 3.03688 20.9635 24.0004
0.664 3.04562 20.9548 24.0004
0.665 3.05438 20.946 24.0004
0.666 3.06314 20.9373 24.0004
0.667 3.07192 20.9285 24.0004
0.668 3.08071 20.9197 24.0004
0.669 3.08951 20.9109 24.0004
0.67 3.09832 20.9021 24.0004
0.671 3.10714 20.8933 24.0004
0.672 3.11597 20.8844 24.0004
0.673 3.12481 20.8756 24.0004
0.674 3.13367 20.8667 24.0004
0.675 3.14253 20.8579 24.0004
0.676 3.1514 20.849 24.0004
0.677 3.16029 20.8401 24.0004
0.678 3.16918 20.8312 24.0004
0.679 3.17809 20.8223 24.0004
0.68 3.18701 20.8134 24.0004
0.681 3.19593 20.8045 24.0004
0.682 3.20487 20.7955 24.0004
0.683 3.21382 20.7866 24.0004
0.684 3.22278 20.7776 24.0004
0.685 3.23175 20.7687 24.0004
0.686 3.24072 20.7597 24.0004
0.687 3.24971 20.7507 24.0004
0.688 3.25872 20.7417 24.0004
0.689 3.26773 20.7327 24.0004
0.69 3.27675 20.7237 24.0004
0.691 3.28578 20.7146 24.0004
0.692 3.29482 20.7056 24.0004
0.693 3.30388 20.6966 24.0004
0.694 3.31294 20.6875 24.0004
0.695 3.32201 20.6784 24.0004
0.696 3.3311 20.6693 24.0004
0.697 3.34019 20.6602 24.0004
0.698 3.3493 20.6511 24.0004
0.699 3.35841 20.642 24.0004
0.7 3.36754 20.6329 24.0004
0.701 3.37667 20.6238 24.0004
0.702 3.38582 20.6146 24.0004
0.703 3.39498 20.6055 24.0004
0.704 3.40414 20.5963 24.0004
0.705 3.41332 20.5871 24.0004
0.706 3.42251 20.5779 24.0004
0.707 3.43171 20.5687 24.0004
0.708 3.44092 20.5595 24.0004
0.709 3.45013 20.5503 24.0004
0.71 3.45936 20.5411 24.0004
0.711 3.4686 20.5318 24.0004
0.712 3.47785 20.5226 24.0004
0.713 3.48711 20.5133 24.0004
0.714 3.49638 20.5041 24.0004
0.715 3.50566 20.4948 24.0005
0.716 3.51495 20.4855 24.0005
0.717 3.52425 20.4762 24.0005
0.718 3.53356 20.4669 24.0005
0.719 3.54288 20.4576 24.0005
0.72 3.55221 20.4482 24.0005
0.721 3.56155 20.4389 24.0005
0.722 3.5709 20.4296 24.0005
0.723 3.58027 20.4202 24.0005
0.724 3.58964 20.4108 24.0005
0.725 3.59902 20.4014 24.0005
0.726 3.60841 20.3921 24.0005
0.727 3.61781 20.3827 24.0005
0.728 3.62722 20.3732 24.0005
0.729 3.63664 20.3638 24.0005
0.73 3.64608 20.3544 24.0005
0.731 3.65552 20.345 24.0005
0.732 3.66497 20.3355 24.0005
0.733 3.67443 20.326 24.0005
